cwe_id,year,cve_count,pct_of_year,yoy_growth_pct
CWE-913,2024,4,0.01,-63.6
CWE-913,2025,18,0.04,350.0
CWE-913,2026,20,0.03,11.1
CWE-914,2024,2,0.0,
CWE-915,2023,1,0.0,
CWE-915,2024,2,0.0,100.0
CWE-915,2025,10,0.02,400.0
CWE-915,2026,71,0.11,610.0
CWE-916,2001,1,0.06,
CWE-916,2002,1,0.05,0.0
CWE-916,2005,1,0.02,0.0
CWE-916,2006,1,0.02,0.0
CWE-916,2008,1,0.02,0.0
CWE-916,2017,1,0.01,0.0
CWE-916,2018,5,0.03,400.0
CWE-916,2019,9,0.05,80.0
CWE-916,2020,9,0.05,0.0
CWE-916,2021,17,0.08,88.9
CWE-916,2022,10,0.04,-41.2
CWE-916,2023,12,0.04,20.0
CWE-916,2024,11,0.03,-8.3
CWE-916,2025,10,0.02,-9.1
CWE-916,2026,16,0.02,60.0
CWE-917,2010,1,0.02,
CWE-917,2018,3,0.02,200.0
CWE-917,2019,61,0.32,1933.3
CWE-917,2020,68,0.35,11.5
CWE-917,2021,6,0.03,-91.2
CWE-917,2022,11,0.04,83.3
CWE-917,2023,9,0.03,-18.2
CWE-917,2024,7,0.02,-22.2
CWE-917,2025,2,0.0,-71.4
CWE-917,2026,21,0.03,950.0
CWE-918,2003,1,0.06,
CWE-918,2004,1,0.04,0.0
CWE-918,2010,1,0.02,0.0
CWE-918,2016,8,0.12,700.0
CWE-918,2017,42,0.23,425.0
CWE-918,2018,67,0.37,59.5
CWE-918,2019,92,0.49,37.3
CWE-918,2020,113,0.59,22.8
CWE-918,2021,175,0.8,54.9
CWE-918,2022,205,0.78,17.1
CWE-918,2023,220,0.71,7.3
CWE-918,2024,349,0.86,58.6
CWE-918,2025,538,1.08,54.2
CWE-918,2026,1403,2.12,160.8
CWE-92,2024,11,0.03,
CWE-920,2017,1,0.01,
CWE-920,2018,1,0.01,0.0
CWE-920,2020,1,0.01,0.0
CWE-920,2024,1,0.0,0.0
CWE-921,2024,1,0.0,
CWE-921,2025,3,0.01,200.0
CWE-922,2017,4,0.02,
CWE-922,2019,12,0.06,200.0
CWE-922,2020,24,0.12,100.0
CWE-922,2021,30,0.14,25.0
CWE-922,2022,18,0.07,-40.0
CWE-922,2023,21,0.07,16.7
CWE-922,2024,81,0.2,285.7
CWE-922,2025,40,0.08,-50.6
CWE-922,2026,12,0.02,-70.0
CWE-923,2024,4,0.01,
CWE-923,2025,14,0.03,250.0
CWE-923,2026,20,0.03,42.9
CWE-924,2018,2,0.01,
CWE-924,2020,2,0.01,0.0
CWE-924,2021,3,0.01,50.0
CWE-924,2022,2,0.01,-33.3
CWE-924,2023,7,0.02,250.0
CWE-924,2024,5,0.01,-28.6
CWE-924,2025,3,0.01,-40.0
CWE-924,2026,6,0.01,100.0
CWE-925,2024,1,0.0,
CWE-925,2026,2,0.0,100.0
CWE-926,2024,8,0.02,
CWE-926,2025,29,0.06,262.5
CWE-926,2026,20,0.03,-31.0
CWE-927,2024,7,0.02,
CWE-927,2025,1,0.0,-85.7
CWE-93,2007,1,0.02,
CWE-93,2016,3,0.05,200.0
CWE-93,2017,10,0.06,233.3
CWE-93,2018,7,0.04,-30.0
CWE-93,2019,11,0.06,57.1
CWE-93,2021,2,0.01,-81.8
CWE-93,2022,1,0.0,-50.0
CWE-93,2023,1,0.0,0.0
CWE-93,2024,8,0.02,700.0
CWE-93,2025,22,0.04,175.0
CWE-93,2026,125,0.19,468.2
CWE-939,2024,3,0.01,
CWE-939,2025,3,0.01,0.0
CWE-939,2026,10,0.02,233.3
CWE-94,1996,1,1.33,
CWE-94,1999,3,0.33,200.0
CWE-94,2000,1,0.1,-66.7
CWE-94,2001,2,0.12,100.0
CWE-94,2002,12,0.55,500.0
CWE-94,2003,14,0.9,16.7
CWE-94,2004,6,0.24,-57.1
CWE-94,2005,28,0.56,366.7
CWE-94,2006,180,2.7,542.9
CWE-94,2007,295,4.47,63.9
CWE-94,2008,308,5.44,4.4
CWE-94,2009,315,5.45,2.3
CWE-94,2010,249,5.34,-21.0
CWE-94,2011,101,2.42,-59.4
CWE-94,2012,132,2.47,30.7
CWE-94,2013,138,2.59,4.5
CWE-94,2014,188,2.35,36.2
CWE-94,2015,50,0.76,-73.4
CWE-94,2016,23,0.35,-54.0
CWE-94,2017,89,0.49,287.0
CWE-94,2018,157,0.86,76.4
CWE-94,2019,124,0.65,-21.0
CWE-94,2020,86,0.45,-30.6
CWE-94,2021,125,0.57,45.3
CWE-94,2022,140,0.53,12.0
CWE-94,2023,267,0.86,90.7
CWE-94,2024,568,1.4,112.7
CWE-94,2025,583,1.17,2.6
CWE-94,2026,922,1.39,58.1
CWE-940,2022,2,0.01,
CWE-940,2023,1,0.0,-50.0
CWE-940,2024,7,0.02,600.0
CWE-940,2025,9,0.02,28.6
CWE-940,2026,16,0.02,77.8
CWE-941,2022,1,0.0,
CWE-941,2024,1,0.0,0.0
CWE-941,2025,1,0.0,0.0
CWE-941,2026,3,0.0,200.0
CWE-942,2023,3,0.01,
CWE-942,2024,6,0.01,100.0
CWE-942,2025,14,0.03,133.3
CWE-942,2026,41,0.06,192.9
CWE-943,2017,1,0.01,
CWE-943,2019,1,0.01,0.0
CWE-943,2024,1,0.0,0.0
CWE-943,2025,5,0.01,400.0
CWE-943,2026,75,0.11,1400.0
CWE-95,2022,2,0.01,
CWE-95,2023,1,0.0,-50.0
CWE-95,2024,5,0.01,400.0
CWE-95,2025,18,0.04,260.0
CWE-95,2026,60,0.09,233.3
CWE-96,2024,1,0.0,
CWE-96,2025,8,0.02,700.0
CWE-96,2026,3,0.0,-62.5
CWE-97,2024,3,0.01,
CWE-97,2025,4,0.01,33.3
CWE-98,2022,1,0.0,
CWE-98,2023,3,0.01,200.0
CWE-98,2024,63,0.15,2000.0
CWE-98,2025,572,1.14,807.9
CWE-98,2026,567,0.86,-0.9
CWE-99,2017,1,0.01,
CWE-99,2019,1,0.01,0.0
CWE-99,2022,2,0.01,100.0
CWE-99,2025,14,0.03,600.0
CWE-99,2026,15,0.02,7.1
NVD-CWE-Other,1988,2,100.0,
NVD-CWE-Other,1989,3,100.0,50.0
NVD-CWE-Other,1990,11,100.0,266.7
NVD-CWE-Other,1991,15,100.0,36.4
NVD-CWE-Other,1992,13,92.86,-13.3
NVD-CWE-Other,1993,13,100.0,0.0
NVD-CWE-Other,1994,23,88.46,76.9
NVD-CWE-Other,1995,25,100.0,8.7
NVD-CWE-Other,1996,70,93.33,180.0
NVD-CWE-Other,1997,241,95.26,244.3
NVD-CWE-Other,1998,236,95.55,-2.1
NVD-CWE-Other,1999,835,90.47,253.8
NVD-CWE-Other,2000,983,96.37,17.7
NVD-CWE-Other,2001,1577,93.92,60.4
NVD-CWE-Other,2002,1850,85.25,17.3
NVD-CWE-Other,2003,1237,79.91,-33.1
NVD-CWE-Other,2004,2191,88.38,77.1
NVD-CWE-Other,2005,4424,88.3,101.9
NVD-CWE-Other,2006,5513,82.79,24.6
NVD-CWE-Other,2007,3798,57.58,-31.1
NVD-CWE-Other,2008,152,2.68,-96.0
NVD-CWE-Other,2009,244,4.22,60.5
NVD-CWE-Other,2010,273,5.85,11.9
NVD-CWE-Other,2011,165,3.95,-39.6
NVD-CWE-Other,2012,324,6.05,96.4
NVD-CWE-Other,2013,124,2.33,-61.7
NVD-CWE-Other,2014,330,4.12,166.1
NVD-CWE-Other,2015,543,8.23,64.5
NVD-CWE-Other,2016,271,4.16,-50.1
NVD-CWE-Other,2017,24,0.13,-91.1
NVD-CWE-Other,2018,20,0.11,-16.7
NVD-CWE-Other,2019,156,0.82,680.0
NVD-CWE-Other,2020,377,1.96,141.7
NVD-CWE-Other,2021,783,3.57,107.7
NVD-CWE-Other,2022,986,3.73,25.9
NVD-CWE-Other,2023,795,2.57,-19.4
NVD-CWE-Other,2024,766,1.88,-3.6
NVD-CWE-Other,2025,426,0.85,-44.4
NVD-CWE-Other,2026,142,0.21,-66.7
NVD-CWE-noinfo,1994,1,3.85,
NVD-CWE-noinfo,1996,1,1.33,0.0
NVD-CWE-noinfo,1997,3,1.19,200.0
NVD-CWE-noinfo,1999,5,0.54,66.7
NVD-CWE-noinfo,2000,5,0.49,0.0
NVD-CWE-noinfo,2001,3,0.18,-40.0
NVD-CWE-noinfo,2002,8,0.37,166.7
NVD-CWE-noinfo,2003,8,0.52,0.0
NVD-CWE-noinfo,2004,22,0.89,175.0
NVD-CWE-noinfo,2005,38,0.76,72.7
NVD-CWE-noinfo,2006,179,2.69,371.1
NVD-CWE-noinfo,2007,217,3.29,21.2
NVD-CWE-noinfo,2008,327,5.77,50.7
NVD-CWE-noinfo,2009,559,9.67,70.9
NVD-CWE-noinfo,2010,598,12.81,7.0
NVD-CWE-noinfo,2011,612,14.67,2.3
NVD-CWE-noinfo,2012,809,15.12,32.2
NVD-CWE-noinfo,2013,937,17.6,15.8
NVD-CWE-noinfo,2014,789,9.85,-15.8
NVD-CWE-noinfo,2015,755,11.45,-4.3
NVD-CWE-noinfo,2016,811,12.44,7.4
NVD-CWE-noinfo,2017,1703,9.4,110.0
NVD-CWE-noinfo,2018,2011,11.08,18.1
NVD-CWE-noinfo,2019,2338,12.35,16.3
NVD-CWE-noinfo,2020,3549,18.46,51.8
NVD-CWE-noinfo,2021,2792,12.72,-21.3
NVD-CWE-noinfo,2022,3305,12.5,18.4
NVD-CWE-noinfo,2023,4187,13.53,26.7
NVD-CWE-noinfo,2024,5016,12.32,19.8
NVD-CWE-noinfo,2025,2518,5.04,-49.8
NVD-CWE-noinfo,2026,1906,2.88,-24.3
