vendor,pca_x,pca_y,archetype_cluster,archetype_label,total_cves,share_CWE-79,share_CWE-89,share_CWE-787,share_CWE-119,share_CWE-20,share_CWE-22,share_CWE-352,share_CWE-125,share_CWE-862,share_CWE-200,share_CWE-416,share_CWE-78,share_CWE-476,share_CWE-264,share_CWE-94,share_CWE-284,share_CWE-287,share_CWE-434,share_CWE-120,share_CWE-74,share_Other
att,-2.2419639962410614,-0.3167764510864093,2,Memory-safety-heavy,29,0.0,0.0,0.5238095238095238,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.3333333333333333
atutor,1.7505581912264125,-0.46714946670237584,1,Web-injection-heavy,39,0.40540540540540543,0.10810810810810811,0.0,0.0,0.0,0.08108108108108109,0.08108108108108109,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.05405405405405406,0.02702702702702703,0.0,0.02702702702702703,0.08108108108108109,0.0,0.0,0.10810810810810811
audiocodes,1.0587354720024496,0.5550133532051886,0,Diffuse (no dominant category),33,0.15625,0.0625,0.0,0.0,0.0,0.09375,0.03125,0.0,0.03125,0.0,0.0,0.125,0.0,0.0,0.03125,0.0,0.03125,0.09375,0.0,0.0,0.34375
audiocoding,-3.3381493272816742,-1.8921401599661483,2,Memory-safety-heavy,36,0.0,0.0,0.1388888888888889,0.3888888888888889,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445
audiofile,-3.053075535702506,-1.2943772590762381,2,Memory-safety-heavy,20,0.0,0.0,0.1,0.35,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25
autel,-1.1747234441724965,0.8459489597335895,0,Diffuse (no dominant category),23,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.6521739130434783
auth0,0.36181963375510373,0.9387282141140922,0,Diffuse (no dominant category),41,0.21052631578947367,0.0,0.0,0.0,0.02631578947368421,0.0,0.13157894736842105,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.5526315789473685
autodesk,-3.2590224762879108,-2.382278675154871,2,Memory-safety-heavy,381,0.019178082191780823,0.0,0.4684931506849315,0.030136986301369864,0.005479452054794521,0.005479452054794521,0.0,0.15616438356164383,0.0,0.0027397260273972603,0.07945205479452055,0.0027397260273972603,0.010958904109589041,0.0027397260273972603,0.0136986301369863,0.0,0.0,0.0,0.03561643835616438,0.0,0.16712328767123288
automationdirect,-1.73593047064593,0.7256103228361811,0,Diffuse (no dominant category),35,0.0,0.0,0.34375,0.0625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.09375,0.0,0.0,0.0,0.4375
automattic,1.2133092895388995,-0.33429555371188463,1,Web-injection-heavy,67,0.4482758620689655,0.05172413793103448,0.0,0.0,0.0,0.017241379310344827,0.05172413793103448,0.0,0.034482758620689655,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.034482758620689655,0.0,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.25862068965517243
autonomy,-1.9159401300307366,-0.6481419550213733,2,Memory-safety-heavy,25,0.0,0.0,0.0,0.8333333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
autotrace project,-2.9453585760686267,-1.7204017332074746,2,Memory-safety-heavy,55,0.0,0.0,0.18181818181818182,0.21818181818181817,0.01818181818181818,0.0,0.0,0.2727272727272727,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727
avahi,-0.9319444302961574,1.6381633372214432,0,Diffuse (no dominant category),25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
avast,-1.5394654628853812,0.45504912000262665,0,Diffuse (no dominant category),75,0.03389830508474576,0.0,0.0847457627118644,0.1016949152542373,0.06779661016949153,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.05084745762711865,0.01694915254237288,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.5932203389830508
avaya,-0.6994440517548717,0.27855617290494866,0,Diffuse (no dominant category),139,0.10810810810810811,0.06756756756756757,0.0,0.06756756756756757,0.06756756756756757,0.02702702702702703,0.02702702702702703,0.013513513513513514,0.0,0.05405405405405406,0.0,0.0,0.06756756756756757,0.013513513513513514,0.0,0.0,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.0,0.43243243243243246
averta,2.1003307870407624,-1.3562403020934433,1,Web-injection-heavy,43,0.7209302325581395,0.0,0.0,0.0,0.0,0.023255813953488372,0.09302325581395349,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512
aveva,-0.7201460154161738,0.37968934720848546,0,Diffuse (no dominant category),67,0.03333333333333333,0.1,0.05,0.05,0.016666666666666666,0.05,0.016666666666666666,0.0,0.016666666666666666,0.08333333333333333,0.0,0.0,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
avg,-1.4332151040455468,0.3269285409928793,0,Diffuse (no dominant category),40,0.06451612903225806,0.0,0.06451612903225806,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903
aviatrix,0.13140520401044625,1.3612645358050939,0,Diffuse (no dominant category),21,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.6875
avira,-0.59447663503955,1.3491329339419238,0,Diffuse (no dominant category),41,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.6521739130434783
awesomemotive,1.6787843236691369,-0.7930667555440685,1,Web-injection-heavy,63,0.7213114754098361,0.03278688524590164,0.0,0.0,0.0,0.03278688524590164,0.03278688524590164,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,0.11475409836065574
awplife,2.023687847192516,-1.2623410287681855,1,Web-injection-heavy,20,0.5,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
awstats,1.399886211534922,0.9882285816908115,0,Diffuse (no dominant category),26,0.21428571428571427,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0
axiomthemes,-0.8921552675924702,1.5821014932798283,0,Diffuse (no dominant category),61,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836065573770492
axios,-0.6725476066609665,1.8401860093736526,0,Diffuse (no dominant category),44,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.0,0.8863636363636364
axiosys,-3.5040421660776406,-1.815169928906724,2,Memory-safety-heavy,156,0.0,0.0,0.16216216216216217,0.04054054054054054,0.0,0.0,0.0,0.13513513513513514,0.0,0.02027027027027027,0.0472972972972973,0.0,0.1891891891891892,0.0,0.02702702702702703,0.0,0.0,0.0,0.033783783783783786,0.0,0.34459459459459457
axis,0.03479688716988056,0.5685877770671148,0,Diffuse (no dominant category),98,0.10256410256410256,0.01282051282051282,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.038461538461538464,0.0,0.0,0.01282051282051282,0.0,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.038461538461538464,0.0,0.02564102564102564,0.5384615384615384
ays-pro,1.7979946948536163,-1.2237028116785096,1,Web-injection-heavy,81,0.41025641025641024,0.28205128205128205,0.0,0.0,0.01282051282051282,0.0,0.05128205128205128,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.01282051282051282,0.10256410256410256
azul,-2.2254111404438293,-0.6424109980882735,2,Memory-safety-heavy,20,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
azure-access,-0.4960424372563849,0.9927860993279947,0,Diffuse (no dominant category),39,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.029411764705882353,0.058823529411764705,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411
b2evolution,1.6036660479195093,-0.7661840415605036,1,Web-injection-heavy,29,0.36,0.2,0.0,0.0,0.04,0.08,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.12
b3log,1.4617480290175393,-0.08591629242749559,1,Web-injection-heavy,70,0.43478260869565216,0.08695652173913043,0.0,0.0,0.0,0.2318840579710145,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.17391304347826086
backdropcms,1.4397917781778988,-0.9245757175157922,1,Web-injection-heavy,25,0.72,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.12
badminton center management system project,1.529564007788659,-1.742519494465388,1,Web-injection-heavy,22,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baidu,-0.18850416139815526,0.7916342903130288,0,Diffuse (no dominant category),21,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.55
barco,-0.08446559528159715,1.39280270866919,0,Diffuse (no dominant category),40,0.19444444444444445,0.0,0.027777777777777776,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.5277777777777778
basercms,2.0191062078735347,-0.8630900307747091,1,Web-injection-heavy,68,0.42424242424242425,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.15151515151515152,0.0,0.0,0.015151515151515152,0.0,0.12121212121212122,0.0,0.045454545454545456,0.030303030303030304,0.0,0.0,0.09090909090909091,0.0,0.0,0.030303030303030304
baxter,-0.7539502496072024,2.2374886308401796,0,Diffuse (no dominant category),27,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.88
bbraun,-0.20536721715077086,1.1825519534148423,0,Diffuse (no dominant category),21,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.8
bd,-0.20676774169037676,2.881326584914298,0,Diffuse (no dominant category),33,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03333333333333333,0.0,0.0,0.6333333333333333
bdtask,2.1218669649446977,-1.4870158809015963,1,Web-injection-heavy,35,0.4117647058823529,0.058823529411764705,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.17647058823529413
bdthemes,1.9908811629159848,-1.2865295909601857,1,Web-injection-heavy,51,0.7755102040816326,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366
bea,0.08305266973432361,2.1696080751709492,0,Diffuse (no dominant category),158,0.20833333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.2916666666666667
beckhoff,-0.5428531271719955,1.7347935430616064,0,Diffuse (no dominant category),21,0.05555555555555555,0.0,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.6111111111111112
belden,-1.4268977640330858,1.181409412146045,0,Diffuse (no dominant category),32,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.24,0.0,0.52
belkin,-0.9252992634074781,0.3249098197006623,0,Diffuse (no dominant category),89,0.05,0.0,0.0875,0.3875,0.0125,0.0125,0.0375,0.0,0.0,0.0,0.0,0.0625,0.0,0.05,0.0125,0.0,0.075,0.0125,0.0125,0.0375,0.15
bentley,-4.263283201350551,-3.5188061849067913,2,Memory-safety-heavy,224,0.0,0.0,0.3094170403587444,0.008968609865470852,0.0,0.0,0.0,0.3721973094170404,0.0,0.0,0.19282511210762332,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.11210762331838565
bestpractical,0.7856853406497668,0.8297711348140622,0,Diffuse (no dominant category),71,0.296875,0.046875,0.0,0.0,0.015625,0.015625,0.0625,0.0,0.0,0.078125,0.0,0.0,0.0,0.140625,0.046875,0.015625,0.03125,0.0,0.0,0.0,0.25
bestwebsoft,1.9573083446466455,-1.377154061793699,1,Web-injection-heavy,74,0.6901408450704225,0.08450704225352113,0.0,0.0,0.0,0.014084507042253521,0.08450704225352113,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.07042253521126761
beyondtrust,-0.3062953269453654,2.9555308503628837,0,Diffuse (no dominant category),36,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.16666666666666666,0.0,0.0,0.0,0.625
bigbluebutton,0.2107795502682436,1.0881325347352961,0,Diffuse (no dominant category),55,0.2127659574468085,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.02127659574468085,0.574468085106383
bigprof,1.6919353880114376,-1.1770079753253841,1,Web-injection-heavy,22,0.8181818181818182,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
bigtreecms,2.169755444127245,-0.9203446788237344,1,Web-injection-heavy,45,0.3333333333333333,0.15555555555555556,0.0,0.0,0.0,0.022222222222222223,0.24444444444444444,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.0,0.0,0.06666666666666667
binary-husky,0.19959773594353564,1.2710420995456178,0,Diffuse (no dominant category),29,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.6428571428571429
bitapps,1.4659401613580305,0.053786281678030866,1,Web-injection-heavy,20,0.11764705882352941,0.17647058823529413,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.29411764705882354
bitcoin,-0.7866306660766733,1.57453272854193,0,Diffuse (no dominant category),57,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.7674418604651163
bitdefender,-0.7928044633364156,1.1621815400620898,0,Diffuse (no dominant category),107,0.02127659574468085,0.0,0.05319148936170213,0.02127659574468085,0.06382978723404255,0.05319148936170213,0.0,0.02127659574468085,0.010638297872340425,0.0,0.0,0.0425531914893617,0.010638297872340425,0.07446808510638298,0.010638297872340425,0.0,0.02127659574468085,0.0,0.0,0.010638297872340425,0.5851063829787234
bitrix24,0.32539965965627904,0.502549925758875,0,Diffuse (no dominant category),20,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.55
bitweaver,1.8918642740482494,-0.5182677418951904,1,Web-injection-heavy,31,0.5714285714285714,0.09523809523809523,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
blackberry,-0.13578412161865816,0.5897939935660893,0,Diffuse (no dominant category),80,0.20588235294117646,0.029411764705882353,0.04411764705882353,0.058823529411764705,0.058823529411764705,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.0,0.11764705882352941,0.0,0.0,0.029411764705882353,0.08823529411764706,0.014705882352941176,0.0,0.029411764705882353,0.0,0.0,0.014705882352941176,0.22058823529411764
blackboard,1.0829243623172657,0.6826522882675496,0,Diffuse (no dominant category),26,0.5333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333
blender,-1.0302283867967044,1.071276050099767,0,Diffuse (no dominant category),36,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.8181818181818182
bloofox,2.404794013829767,-1.4193355892644948,1,Web-injection-heavy,26,0.16,0.4,0.0,0.0,0.0,0.2,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0
bludit,2.0630701958980797,-0.7121785213268489,1,Web-injection-heavy,42,0.4,0.0,0.0,0.0,0.0,0.1,0.025,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.025,0.2,0.0,0.0,0.175
bluecoat,-0.43688177741669076,0.17305527742355672,0,Diffuse (no dominant category),32,0.15,0.0,0.0,0.1,0.0,0.05,0.05,0.05,0.0,0.05,0.0,0.1,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
bluez,-2.3494586089646217,-0.6982456273768443,2,Memory-safety-heavy,38,0.0,0.0,0.03225806451612903,0.2903225806451613,0.0,0.0,0.0,0.16129032258064516,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41935483870967744
bmc,0.14126546975487939,1.872078523728662,0,Diffuse (no dominant category),79,0.11940298507462686,0.08955223880597014,0.0,0.014925373134328358,0.014925373134328358,0.0,0.014925373134328358,0.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.029850746268656716,0.0,0.04477611940298507,0.08955223880597014,0.029850746268656716,0.0,0.0,0.5223880597014925
bold-themes,1.8962902185645785,-1.0586703353474973,1,Web-injection-heavy,25,0.7916666666666666,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
boldgrid,1.863844039519941,-0.1250531822075168,1,Web-injection-heavy,27,0.34782608695652173,0.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.13043478260869565,0.13043478260869565,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043
bookstackapp,1.738746697461668,-0.7587193900348068,1,Web-injection-heavy,21,0.4,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.05,0.25
booster,2.3220629282404173,-1.44472214158024,1,Web-injection-heavy,32,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693
bosch,0.020446193634458484,0.6082231528095259,0,Diffuse (no dominant category),108,0.13541666666666666,0.052083333333333336,0.0625,0.020833333333333332,0.010416666666666666,0.09375,0.03125,0.0,0.020833333333333332,0.010416666666666666,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.010416666666666666,0.4895833333333333
botan project,-1.1264966048998608,1.4773836611680722,0,Diffuse (no dominant category),35,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0625,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375
bouncycastle,-1.001113759130933,1.5877833946312048,0,Diffuse (no dominant category),58,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.03571428571428571,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286
bplugins,2.112597581481187,-1.43935635124978,1,Web-injection-heavy,21,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.15
br-automation,-0.30440513628517957,1.1963492169707315,0,Diffuse (no dominant category),41,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.6
brainstormforce,2.301362344367187,-1.4377492817889035,1,Web-injection-heavy,77,0.5915492957746479,0.014084507042253521,0.0,0.0,0.0,0.028169014084507043,0.09859154929577464,0.0,0.16901408450704225,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.014084507042253521,0.07042253521126761
brave,-0.4476528275321249,1.652134281499815,0,Diffuse (no dominant category),23,0.0625,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.4375
brizy,2.3755385369161073,-1.398956423135057,1,Web-injection-heavy,32,0.53125,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.09375
broadcom,-1.0250308054115742,0.6601276537823495,0,Diffuse (no dominant category),680,0.09274193548387097,0.02217741935483871,0.036290322580645164,0.05846774193548387,0.04838709677419355,0.024193548387096774,0.0020161290322580645,0.03225806451612903,0.0020161290322580645,0.012096774193548387,0.014112903225806451,0.020161290322580645,0.028225806451612902,0.018145161290322582,0.008064516129032258,0.0020161290322580645,0.03024193548387097,0.004032258064516129,0.024193548387096774,0.0020161290322580645,0.5181451612903226
brocade,-0.7149915213064129,0.38278048192214553,0,Diffuse (no dominant category),29,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654
brother,-0.4025736426151899,0.5102230531279168,0,Diffuse (no dominant category),23,0.2631578947368421,0.0,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.3684210526315789
bsdi,-1.8810688287331894,0.24867375538556666,2,Memory-safety-heavy,39,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
budibase,0.7647415367866857,1.5205505107625912,0,Diffuse (no dominant category),25,0.08,0.04,0.0,0.0,0.0,0.12,0.0,0.0,0.08,0.0,0.0,0.12,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.04,0.4
buffalo,0.39095034718199223,1.7992196849775413,0,Diffuse (no dominant category),61,0.14285714285714285,0.02040816326530612,0.0,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.0,0.0,0.04081632653061224,0.0,0.2653061224489796,0.0,0.0,0.02040816326530612,0.0,0.061224489795918366,0.0,0.0,0.0,0.2653061224489796
busybox,-3.5977597089489803,-2.1813318085536193,2,Memory-safety-heavy,45,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.0,0.09302325581395349,0.0,0.0,0.32558139534883723,0.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.2558139534883721
